area,bedrooms,bathrooms,stories,parking,age,price
1016,6,4,2,0,26,6572689
3087,4,3,3,3,14,15721299
2431,4,5,3,3,4,14056572
3619,4,1,2,0,12,17426928
753,2,1,3,0,23,3048547
4015,1,2,4,0,6,19278293
2254,3,4,1,1,15,11564214
2944,2,3,3,2,7,14720455
2611,2,5,1,2,28,12404661
1902,5,1,3,1,7,10079900
4384,4,1,1,2,19,20144657
2052,3,4,3,0,12,11203456
702,1,4,1,2,21,3504948
4407,2,4,4,0,1,22008557
1781,6,5,4,3,24,10198351
1700,5,5,1,3,10,10490965
2521,2,2,3,0,27,11324464
2386,6,1,3,1,14,12734273
4407,1,4,2,1,21,19879419
2964,4,2,1,1,21,14147007
3529,6,3,2,1,21,17269723
4224,1,3,1,1,29,18677856
3077,6,3,2,0,28,15264074
4602,6,1,3,1,1,23051426
837,4,2,3,1,1,5732865
2800,4,2,4,0,28,13863764
4955,5,3,1,3,3,25106346
2317,6,5,2,3,28,12179996
3458,1,1,4,3,27,15954953
3163,4,3,4,1,20,15689323
620,5,1,2,3,16,4327127
3715,4,3,2,2,28,17715510
3668,1,1,2,0,27,16351722
1335,5,3,1,2,1,8562004
539,4,3,2,2,20,3978889
1724,1,4,4,2,12,9025410
3169,4,5,3,1,19,16392945
3232,4,4,4,2,20,16442717
1590,4,5,1,0,5,9388413
3036,5,4,3,0,15,15897384
3975,6,4,1,3,24,19359762
601,6,2,1,1,27,3794930
3500,3,3,3,1,14,17143909
2075,2,4,1,3,30,10033830
3062,5,3,2,0,0,16441796
3583,6,5,3,0,1,19544644
2744,6,3,1,0,27,13176889
2776,2,2,2,0,19,13082118
1073,6,4,4,0,12,7593276
2509,6,1,2,0,22,12181079
2791,1,4,4,3,16,13271840
2549,2,4,1,0,20,12281905
4554,5,2,2,2,13,22531239
3557,6,5,1,3,25,18060725
3751,6,5,2,2,29,18837662
3467,4,2,4,0,3,17541157
713,2,1,2,1,4,3986262
2576,6,4,3,0,12,14212176
1153,3,4,4,2,6,6956907
2234,6,4,3,3,16,12508843
4843,6,1,1,3,24,22596494
1433,2,3,4,3,14,7478494
712,4,2,3,1,25,3619628
4852,3,1,3,1,12,22507692
1396,3,5,2,1,8,7963179
1113,4,3,4,2,28,6049062
4444,5,2,1,0,22,20671835
2583,4,5,1,3,7,13852523
2126,2,1,2,2,28,9949487
3105,6,5,1,1,5,16333105
2209,4,2,4,0,22,11475778
4914,6,2,2,1,17,23615056
4559,6,5,4,2,5,23446623
4804,2,2,4,3,11,22945085
4756,5,1,1,2,24,22414416
1902,3,4,3,3,11,10793831
3763,6,1,2,3,8,18664943
1975,5,3,2,1,17,10804538
1988,5,3,4,0,9,11504784
1860,4,5,4,0,15,10176006
4250,4,1,4,1,13,20300060
4819,6,3,2,1,17,23279803
4007,3,3,1,0,26,18529686
1417,1,2,2,2,14,6604639
4689,5,3,3,2,10,23593057
4158,3,2,2,2,25,19216167
3551,3,3,1,2,30,16184774
1125,1,4,1,3,6,6604695
4625,6,3,1,1,29,21669582
3897,6,1,2,0,19,18622760
3471,6,4,1,3,11,17649712
641,4,3,3,3,12,4773803
1270,4,4,3,0,30,6262277
761,4,5,4,3,19,5452612
4563,1,1,1,2,6,21509379
4020,1,2,2,0,16,18460432
2410,3,3,1,0,0,12941844
1112,5,5,1,3,17,7255612
1737,1,2,4,2,29,8028848
4386,5,3,4,2,26,20864023
1506,2,2,1,1,30,6247947
4708,6,4,1,3,7,24281762
3554,5,5,4,3,0,19423375
3304,1,1,4,2,17,14876169
2812,1,5,3,2,0,14505379
1357,2,2,4,0,30,6144880
641,6,2,3,2,3,5627793
3061,5,5,1,3,22,15651820
1906,3,2,4,2,14,9761057
2444,3,3,4,2,26,12069007
3249,3,3,1,3,26,15599725
4716,5,1,1,1,21,22376780
2861,2,4,1,1,7,13706955
2110,2,3,2,3,19,10738959
1353,1,3,2,3,20,6791072
1842,4,5,1,0,2,10138150
2897,5,3,4,1,11,15530214
3994,2,4,4,1,22,19347127
555,6,4,4,1,24,4428155
3931,6,5,2,2,24,19850658
2328,2,4,4,2,14,12238394
3091,5,1,3,3,14,15364002
2829,2,4,2,0,10,13766163
2216,2,5,3,3,19,11154680
3851,4,3,2,2,6,19247242
3028,1,4,4,2,0,15344275
1498,4,3,2,1,14,8261027
3731,4,2,3,2,26,17338443
2938,5,1,1,2,18,14571861
1911,4,1,4,2,2,10857610
4860,5,4,3,2,18,23674707
512,5,3,1,2,20,3769080
3278,2,1,2,0,13,14799110
1133,4,4,2,2,18,7190890
4997,1,1,3,1,9,22679726
3210,2,3,1,3,9,15464407
501,6,4,3,1,14,4758803
4255,3,3,4,0,2,21519983
1276,2,1,2,1,0,6984961
3252,2,5,2,0,3,16107938
2301,4,1,2,3,2,12469313
3468,3,4,4,2,3,18018805
3706,5,3,1,1,4,18479105
3773,4,2,3,1,24,18371504
4314,6,5,3,3,0,22925832
993,4,1,1,3,21,4974767
766,4,3,4,1,15,5410949
3035,5,4,2,2,14,15614582
2881,3,2,1,1,22,13041232
4179,5,5,4,1,28,20151435
2079,5,3,2,0,5,11019205
4393,4,3,3,0,20,20528040
4260,6,1,1,3,13,21278963
653,2,4,3,1,0,4796563
3593,1,1,3,0,4,17200028
3882,1,5,1,0,16,17884807
4709,4,2,3,1,10,23064554
1782,1,5,4,2,6,9848578
1133,3,2,1,3,24,5658032
3488,4,1,3,2,6,17515969
2243,2,4,2,0,14,11027421
2819,4,4,2,1,0,15541925
2915,4,1,1,2,4,14928780
3160,6,3,1,3,21,15957972
3278,5,4,1,1,12,17057340
4570,4,4,3,2,2,22615329
4083,5,5,4,2,21,20657761
2499,3,1,3,2,12,12872335
1427,1,4,4,1,21,6970546
3286,2,4,2,3,1,16749638
2781,6,2,4,2,10,14808547
2419,4,5,2,1,3,13263655
2973,6,5,2,3,21,15909726
1408,4,2,2,3,12,8185674
4870,3,4,1,2,8,23170709
3917,2,1,2,2,1,18842902
3069,5,3,4,3,7,16763883
1034,4,5,3,2,13,6521825
2343,5,2,2,1,4,12993611
661,6,1,3,2,9,5349359
2976,4,2,2,2,7,14861626
3760,2,4,2,1,16,18162487
3851,2,2,3,1,7,18522775
2353,6,2,2,3,5,12698970
3790,4,5,2,3,23,18837076
1838,1,1,4,0,9,9066217
2807,2,2,2,1,13,13828649
604,4,4,2,2,10,4474729
1132,3,2,4,1,27,5594677
4467,4,3,1,2,13,21413221
691,1,4,1,0,8,3548256
2916,3,1,1,1,21,12995697
3304,6,3,4,2,26,16515310
2745,3,4,3,1,5,14811960
2397,6,1,3,2,22,11841075
4596,3,1,4,2,18,21988549
736,6,4,1,3,25,5158384
4661,4,1,2,0,26,21211248
3640,2,1,3,1,5,17579948
4545,1,4,3,2,2,22490776
3026,1,3,2,0,20,13500327
3643,1,3,3,3,29,16156218
4473,2,3,4,0,18,21503648
862,2,5,4,1,24,4525401
4200,5,5,3,1,0,21959241
1290,5,2,4,0,17,7894153
3842,4,4,4,2,12,19377115
1430,5,3,2,0,4,8776182
2657,6,1,1,3,7,14090729
4616,2,1,2,0,10,21579364
4130,5,5,4,0,17,21057637
4958,5,4,4,0,0,24955552
4287,4,3,1,0,26,20085459
3565,3,3,1,0,3,17692135
1506,4,4,2,2,30,8216717
4827,2,4,3,1,6,23796513
1937,4,2,2,3,0,11161059
4877,5,3,2,1,1,24895941
1077,5,4,1,3,16,6583878
4780,2,1,2,2,11,21958051
1126,2,4,1,2,27,5482016
776,3,2,3,3,25,4498277
1682,4,3,2,0,1,9151992
946,5,4,2,2,2,6668099
1622,4,3,1,0,10,8476549
2717,2,5,3,2,16,13730894
1213,6,5,1,3,11,7845801
3083,3,4,1,1,14,15565539
4619,6,3,2,0,11,23135733
2450,5,1,4,1,9,13247704
2925,3,5,2,3,30,14334136
4559,3,3,4,1,21,21997222
2921,6,3,4,0,9,15850490
1284,2,1,1,2,21,5442579
1219,6,3,3,1,29,6780479
4522,2,5,3,3,29,21315523
3487,1,1,3,0,7,15987041
1542,2,3,3,3,3,8623286
3494,2,3,1,0,27,15388032
4572,3,2,3,1,23,21340986
965,2,3,1,1,15,5364823
3664,5,4,4,1,28,17938423
2727,6,1,3,0,10,13972485
1496,2,5,1,3,3,8636993
3376,1,1,4,2,8,16480547
3311,6,3,4,2,20,16855885
3726,6,2,4,2,10,19079944
2998,1,2,2,2,0,14242830
3059,3,1,2,3,12,15311990
1137,1,5,1,1,6,6488737
1034,6,5,2,3,1,7631426
1677,3,4,3,3,9,9959805
1774,1,4,1,3,12,8518819
2329,2,1,2,1,0,11355657
4023,5,1,1,1,27,18464556
1291,1,1,2,2,19,5806898
1893,3,4,4,2,3,10614721
1296,4,1,3,0,9,6974681
3561,1,5,1,0,15,17085779
4189,1,2,2,1,3,20012264
2225,2,2,3,1,30,10066250
3404,2,5,2,3,0,17268351
3483,4,2,4,0,25,16509974
3585,1,4,4,0,26,16495194
2729,1,2,2,3,3,13654524
2692,6,2,1,3,17,13910824
4084,5,1,2,1,13,20087588
1556,4,3,3,0,26,8097335
2813,5,5,2,2,4,15658617
2372,6,2,1,1,2,12846743
3694,1,1,1,0,27,16397585
4589,2,3,4,1,25,21062493
3489,3,5,1,0,9,17382105
2198,2,2,2,1,27,10266387
3217,1,4,4,1,16,15817781
914,6,4,1,1,13,6553640
619,2,2,1,1,19,2979203
3447,4,3,3,0,4,17063081
644,3,2,3,2,30,3845982
3800,5,4,1,1,29,18434744
1649,4,2,1,2,11,8968999
3309,5,1,2,0,4,16933182
3800,4,3,4,3,17,18636628
3565,3,4,4,1,15,17613330
3008,3,5,2,0,13,14780220
2120,3,1,4,3,11,11093069
1826,6,4,2,3,30,9925278
1006,3,5,4,3,17,6183242
1142,5,4,2,1,18,7196025
3032,6,1,4,1,11,15891619
800,5,3,1,1,12,5342740
2773,4,5,2,1,16,14585736
996,3,4,3,1,10,6190025
4006,4,5,3,0,4,20452975
4896,6,2,4,0,11,24523342
678,1,2,1,2,24,2402286
1466,3,1,1,0,28,6535495
1166,6,2,4,0,24,6487102
4333,6,4,3,2,20,21730830
1666,6,2,3,2,14,9288045
4026,4,3,3,2,20,20053780
3152,4,1,2,1,17,15199635
3791,1,1,2,3,27,16511621
1042,1,1,1,1,8,5086017
4657,1,3,4,1,6,22129214
724,5,3,1,1,7,5228646
2262,5,1,4,1,0,12964285
1397,4,2,3,3,28,7185798
2040,1,2,3,3,25,9707243
943,5,5,3,1,5,6867327
4152,1,4,2,1,25,19022352
2127,1,4,4,0,26,10052033
4537,3,2,3,3,8,22100241
3844,5,2,3,3,9,19592681
4831,2,2,4,0,0,23560909
4017,6,4,1,0,15,19790275
696,5,4,2,1,22,4705420
2994,1,4,1,3,10,14249922
4701,1,4,2,0,12,21674839
4532,4,2,1,3,11,22310158
4186,1,2,1,2,10,19702521
4785,2,3,4,0,13,22653431
4965,4,1,2,3,27,22687718
1628,2,5,1,3,8,9132401
2506,6,2,4,2,6,14315817
1839,6,3,4,0,8,11072857
1064,5,3,3,2,28,6059294
3710,6,2,3,3,2,19706809
3870,2,1,1,2,9,18597798
2341,5,2,1,0,27,11191888
3241,6,2,4,1,11,16534278
2045,3,5,1,3,25,10402215
4609,4,4,4,0,9,22437146
861,3,5,2,1,2,6406168
4645,1,3,1,2,23,21003401
1865,6,3,3,0,8,10537889
2147,1,1,3,3,5,10780127
3989,4,2,3,0,6,19976826
4798,2,1,2,1,23,21545105
4971,5,2,3,3,25,24209283
1270,2,4,1,1,19,6834003
1981,4,5,2,2,12,11185554
1913,5,5,2,3,16,11135797
2578,4,1,3,2,13,13476482
2127,4,1,1,0,21,10266270
3838,5,4,2,1,4,19553464
686,5,1,3,0,3,5558204
3705,1,5,2,0,1,18567146
1463,3,4,3,2,21,7818516
4074,4,2,2,1,25,19054951
4458,6,5,1,3,8,22881619
866,5,1,3,1,19,5122525
830,3,4,4,3,8,6414132
2300,4,4,3,1,5,12952895
2388,5,3,4,0,10,13278695
2165,2,2,2,1,22,9943371
2855,3,5,2,3,13,14219223
4780,6,4,1,2,3,24277023
914,4,4,2,0,23,4926829
4855,4,2,1,3,10,23654174
2365,2,2,4,1,15,11845847
1007,1,2,4,0,1,5767299
1713,3,2,2,1,7,9348256
2101,2,3,3,1,28,10303178
3086,2,5,4,3,18,15857791
1058,3,3,3,0,14,5729852
1503,4,2,4,1,28,8042389
3143,2,1,1,0,30,13100476
1318,1,2,2,3,0,7726576
4642,3,4,1,0,23,21799107
2765,6,5,2,2,8,15214024
3686,2,1,4,0,12,17139314
1775,5,5,2,2,16,9808542
3484,4,1,3,0,14,16698028
4378,1,1,3,2,3,20879537
546,3,4,2,2,19,4059346
4422,2,3,3,1,29,20441422
4480,1,5,3,0,24,20488035
2195,5,4,2,2,1,12403853
1189,5,1,4,2,22,6671381
1806,1,3,1,2,0,9142110
3042,4,5,2,1,28,14858689
2961,2,1,1,0,6,13915865
4989,1,4,3,3,27,22513303
1378,1,5,3,2,12,7138203
2478,4,3,3,1,24,12424561
1027,6,5,4,1,30,6685946
1749,1,1,2,1,6,8502904
540,6,5,1,1,30,3880859
1145,5,2,4,1,18,6799670
1972,3,5,4,2,2,11365849
3431,3,4,3,1,19,16243019
633,6,4,3,3,24,4558947
1178,3,3,1,0,27,6084560
3218,3,2,1,1,6,15261290
3418,3,4,2,2,27,15882250
2992,3,3,1,0,26,13391992
4838,6,1,1,1,19,23325266
1672,6,3,3,3,20,9406768
4747,3,2,1,2,25,21646451
4149,6,4,1,2,8,20812487
1433,4,3,1,2,23,7190496
2787,5,3,3,0,25,14312464
2109,2,2,2,2,9,10240984
4164,4,2,1,3,22,19350446
3126,4,1,2,0,10,15131040
532,1,5,3,1,17,2995773
2091,1,1,4,1,17,9627243
548,4,4,1,2,21,3999080
2983,6,5,1,0,7,16331073
2033,5,4,1,0,4,11461568
2202,4,2,3,3,18,11046944
4004,4,1,4,3,19,19762299
3861,3,2,2,2,16,18677023
4661,2,4,2,1,16,22200714
1588,4,4,4,0,22,8277701
3305,1,1,1,0,11,14637565
4415,6,5,2,2,18,22070310
3937,6,3,4,0,16,19589772
1813,5,5,2,0,3,10780491
3245,1,3,3,0,8,15680720
1727,5,4,3,2,21,9584388
3763,2,4,4,1,4,18395177
4763,1,2,1,1,25,21454063
837,4,3,2,1,7,5421141
3782,2,4,2,3,18,18070949
3961,4,5,3,2,4,20005339
3996,3,4,3,1,9,19523081
1564,3,1,4,2,3,8972158
2053,1,2,1,2,2,10632807
1850,5,4,3,0,18,10275232
2333,1,5,4,1,0,12179005
3783,6,4,1,2,18,18856052
3763,1,4,1,3,5,17832459
3854,1,5,2,3,5,19268069
2246,5,3,4,3,18,12214242
3760,2,4,4,0,30,16926872
2346,6,1,1,3,27,11961857
3999,1,3,3,0,2,19737983
673,1,3,2,1,21,3157801
1094,5,3,3,0,15,7069559
4752,3,5,3,2,3,23475762
1892,5,1,4,3,16,10482471
3635,2,2,1,0,15,16833905
2274,4,4,1,0,1,12018516
3356,2,5,3,1,7,17226821
3610,4,4,2,1,16,17976339
1819,5,1,1,0,18,9571068
598,5,5,1,3,8,5335774
548,5,4,1,2,19,4154681
519,1,5,1,1,18,3112667
3776,6,1,1,0,2,18682867
1657,5,3,3,1,0,10594121
564,5,5,3,2,1,5499268
1080,1,5,1,3,23,5618550
2763,4,1,1,0,11,13253392
4257,5,2,3,3,4,22065381
886,4,5,4,2,22,5663846
1367,4,5,1,3,29,7025940
4754,3,1,3,3,4,23300759
1504,3,4,1,2,27,7478779
520,3,1,3,2,28,2568447
1743,2,1,4,3,1,9823834
4002,3,2,2,1,2,19710460
4024,5,2,3,3,17,20384942
3369,6,5,2,0,7,17603333
1690,5,2,1,1,10,9177105
4511,6,4,4,0,2,23134846
3698,1,3,1,2,7,17402037
2008,3,3,3,3,4,11100058
877,1,2,4,0,28,4181579
891,5,4,1,0,11,5576978
3433,2,4,4,1,23,16400404
1707,1,4,3,2,3,9573732
3747,3,4,4,3,23,18287154
1175,3,3,2,3,6,7024493
1380,1,3,3,0,30,5784622
3271,6,2,3,2,18,17151549
3531,5,3,1,0,2,18514260
3933,5,4,3,0,11,20258741
4892,6,2,2,2,11,23978811
2536,2,4,3,2,8,13289463
4281,4,5,1,0,18,20728591
4268,5,5,3,2,11,21556727
2590,3,5,3,3,20,13423079
4806,5,2,2,3,10,23999428
3821,1,1,3,3,30,16677114
3341,1,5,2,0,7,16377656
4314,4,1,1,2,28,19906271
3312,4,5,2,2,26,16656462
1660,2,4,3,1,30,7808661
713,1,2,3,2,1,4361504
3673,6,1,3,2,6,19213493
1771,3,3,1,1,20,8382210
2919,2,4,1,1,6,14980702
2730,4,1,2,1,16,13331483
3565,2,4,1,0,17,17207552
2045,4,5,1,0,17,10313827
1051,5,2,2,0,0,6930708
533,3,4,3,2,11,3892903
3549,6,3,4,1,17,17858719
2206,5,1,2,2,19,11637432
4057,2,3,4,3,12,19949285
2090,1,4,1,2,23,9959647
983,2,5,1,2,8,6111518
4681,1,4,3,1,0,23054386
1188,4,5,1,0,19,6825253
4471,1,5,4,0,28,20171432
1465,4,4,1,3,21,7780943
4565,6,2,2,2,25,22461877
766,6,4,4,3,8,6960156
3868,6,2,3,0,27,18285777
2412,5,5,3,2,19,13441528
4525,3,2,1,2,11,21457778
1949,4,2,3,0,2,10354986
2089,4,4,1,2,24,10774173
2034,3,4,1,2,19,10340402
3425,5,5,3,1,6,17824528
2277,6,4,1,1,23,11968901
4624,2,5,2,0,6,22196805
3013,2,3,1,3,25,14413509
3789,4,4,2,3,18,18752520
2428,1,3,1,1,25,10533413
4145,2,1,2,2,12,19101362
3768,2,2,1,3,30,16810303
1118,6,2,1,0,16,6698308
3457,5,4,1,0,20,16630377
1082,6,4,4,3,24,7248902
1336,3,4,3,1,11,7403432
1407,3,1,2,2,21,6998132
2832,3,5,1,1,21,14056402
1726,3,4,4,0,12,9130771
1047,6,1,3,0,23,5591518
1658,2,4,2,1,18,8712173
1089,4,4,3,1,13,6838735
895,5,1,1,3,10,5798617
2484,2,2,2,2,2,12173007
503,6,3,3,1,13,4078037
4715,6,4,4,2,25,23034454
862,2,5,3,1,30,4941972
3954,4,2,3,0,16,19340242
2949,2,2,1,1,0,14511057
1637,6,3,4,2,23,9387320
2090,4,5,3,1,0,12325173
1821,2,1,4,2,17,9261336
4308,3,1,1,3,5,20962719
3920,1,4,2,0,15,18209362
3862,6,4,1,0,19,18853717
3619,6,4,1,3,16,18555952
3442,4,1,1,3,8,17328993
865,2,1,1,1,29,3953164
1922,2,3,4,0,11,9902392
826,6,3,2,0,17,5192647
2067,5,4,4,0,18,11345574
1042,4,1,4,2,30,4933890
2156,5,1,4,3,25,11141756
3101,5,5,2,2,24,16153498
4616,3,1,2,1,19,20826548
1951,3,4,1,2,29,9079680
3040,5,4,1,1,1,16309194
2318,5,4,3,3,25,11777489
1689,3,4,1,3,16,9205528
4968,4,1,2,1,11,23168875
4344,1,4,4,2,1,21328537
2872,4,3,2,2,27,14024022
4276,6,5,4,2,23,21565388
1623,2,5,1,1,24,7725743
3406,5,3,3,3,13,17876768
4211,4,4,1,2,2,21636983
2212,4,4,1,0,10,11118693
4623,5,3,3,3,1,23786633
2020,4,2,1,0,16,9713779
801,5,3,2,2,11,5736588
4033,6,3,2,0,26,19571096
4844,1,2,3,1,7,23106498
588,6,3,2,0,19,4185878
2633,3,4,2,0,14,13369647
978,3,5,3,1,19,5424297
2758,2,1,1,3,0,13664284
4552,2,4,4,3,21,21538667
1464,6,5,4,2,28,8869707
1542,3,2,2,2,21,7394856
2716,4,1,3,1,13,13155353
2747,5,5,2,1,7,14504870
3240,6,1,1,2,1,17130880
4109,3,2,4,2,0,20124303
2440,1,5,4,2,28,11309052
1190,4,4,3,0,15,6686458
2428,6,1,3,3,24,12269882
611,4,1,2,0,3,4371279
4126,5,1,4,3,30,19364742
4302,3,5,3,3,12,21128343
1699,3,4,2,1,25,8968162
4098,6,5,4,1,15,20837764
612,2,2,2,3,20,3666978
4684,4,2,3,0,13,22219400
4568,6,5,2,2,18,22986864
3579,4,1,1,0,6,17580175
4402,1,1,1,1,2,20485087
4277,4,4,1,1,30,20058987
3333,2,2,2,2,4,15892602
2463,3,1,2,1,5,12733628
4250,5,3,3,3,12,21474838
2990,1,2,3,1,30,13181758
4378,2,4,1,3,25,20455816
2417,5,4,1,2,21,12935448
1708,3,3,4,0,19,9000054
2585,2,2,1,3,6,13117671
2658,4,3,4,3,4,14858625
2115,2,3,1,1,14,10344436
608,2,5,2,2,8,4367439
4762,4,1,4,2,6,23014976
2828,2,4,1,1,30,12487855
1892,3,2,1,0,15,8750820
2104,5,2,1,3,13,11403159
2841,1,4,2,0,10,13807330
4060,1,1,4,2,2,19006593
3894,6,3,2,1,28,19200927
1682,4,1,4,0,21,8467423
2618,6,1,3,3,16,14133064
3829,4,2,1,3,29,17542823
1338,5,4,1,2,17,8179770
938,2,3,3,0,7,5246474
2648,1,1,4,1,28,11582464
3060,4,3,2,1,6,15554954
3811,3,3,4,0,15,18435908
3515,2,3,1,0,23,15877654
705,6,3,4,2,28,4908884
4832,4,4,2,3,0,24529898
4322,5,2,1,1,15,20612446
4325,5,2,4,1,20,20770382
554,5,3,2,3,23,3635200
3271,6,3,1,2,21,16399846
3630,1,5,4,3,21,17961463
1150,1,5,1,3,29,5446429
3224,4,2,2,2,8,16059093
587,4,3,1,1,12,4261892
3283,6,3,1,2,3,17787745
3143,2,5,3,3,1,16568032
3129,4,1,4,3,2,16581004
4539,5,2,2,0,13,21672384
1112,5,2,1,0,10,6588064
2773,6,3,4,0,29,14166733
4387,2,3,2,0,14,20053506
3868,2,1,2,3,7,18773102
2791,2,4,3,0,20,12961267
3417,5,1,2,2,20,17068684
1967,6,3,4,3,5,11480506
1691,2,2,3,0,15,8254112
1674,1,3,4,3,22,8165069
4751,1,3,3,3,25,21280353
1053,6,2,3,1,18,6956540
2420,3,3,1,1,22,11619145
888,5,1,4,0,17,5073667
1670,1,3,4,1,27,8036209
4813,2,1,2,3,8,22400294
2051,1,3,4,2,7,10413677
4981,6,3,4,1,26,24100870
4686,6,5,1,1,23,22774090
3327,6,5,3,3,19,17234664
4931,1,4,3,2,30,22672462
2610,6,1,3,0,21,13005563
1100,4,2,1,0,3,6730449
4152,3,1,2,1,13,19133722
2605,5,3,1,0,8,13834877
1302,3,4,1,2,6,8029536
3314,6,2,3,3,23,16298745
4151,6,4,1,3,5,21864478
4985,6,1,4,0,16,24313756
1532,1,4,3,0,10,7768047
3595,5,1,3,3,9,18341332
2847,3,3,1,3,8,14554948
3014,2,1,3,2,11,14560344
2406,1,3,1,1,16,11232460
1703,2,4,1,1,0,9591024
4948,3,5,4,1,3,24256486
795,5,5,1,1,28,5032043
2684,6,5,3,2,17,15022113
3805,2,5,2,0,24,17488080
3749,4,3,2,3,10,18504369
995,6,3,2,0,13,6970710
3638,6,1,2,2,27,17133120
800,4,5,4,0,14,5333698
2523,2,1,3,1,5,12876271
4303,5,3,3,0,21,20390148
2809,6,1,2,0,14,14269627
4539,2,3,4,1,20,21052027
915,5,2,2,0,13,5912815
542,3,5,2,3,17,3822906
1203,4,1,4,3,17,6732376
2424,3,2,3,0,0,12658125
736,1,1,1,1,27,2534890
3111,5,2,4,2,30,15645840
4869,4,1,3,3,30,22378890
1956,2,3,3,2,3,10225312
2817,1,4,2,3,11,13436497
4366,1,3,3,3,6,21315068
2249,4,2,3,2,5,12105161
2532,4,3,1,3,20,12229432
3476,5,2,2,2,28,16735518
4454,6,2,1,0,19,21431675
3584,6,1,1,3,5,18687236
3390,1,5,1,2,20,16127015
4371,1,4,3,0,24,19853949
1650,6,1,1,0,24,8465191
1453,3,5,2,3,3,8750790
4106,6,5,1,1,20,20592513
1709,3,3,2,1,14,8554777
590,6,1,4,2,20,4247010
2672,2,2,2,0,18,12011311
3593,2,4,4,1,7,18368717
1083,4,1,3,0,20,6087398
2268,6,4,1,3,19,12473600
527,3,3,2,1,18,3168036
2123,3,2,4,1,21,10206481
3898,2,4,3,0,21,18817970
2473,2,1,1,2,23,11590323
3267,1,1,1,2,26,13776279
1339,4,5,4,3,11,8408942
4567,5,1,4,3,22,22477886
2728,3,1,1,0,27,12068703
2286,4,1,2,3,17,11110960
3331,2,1,3,0,16,15636380
2978,3,1,3,0,0,14570084
3519,1,4,1,1,7,17058925
1333,1,4,4,3,13,7408160
3806,6,3,1,0,16,18414453
1001,2,5,4,0,23,5158995
1719,2,2,4,0,1,8849741
2726,2,5,3,2,8,14239068
4346,5,4,2,1,16,21882099
528,1,4,3,2,19,3037273
4659,6,5,2,1,28,23205059
1007,2,3,3,1,16,5801030
4563,2,5,4,2,10,22781999
2113,1,2,4,2,0,10945257
1145,4,3,4,0,29,6440944
1959,2,3,4,0,17,10210692
3324,1,3,1,2,14,15562954
2678,6,1,1,2,18,13664134
1215,3,3,2,3,28,6060034
1921,3,2,3,2,0,10166158
4848,1,4,4,3,7,23961450
543,5,2,2,3,21,4315265
4089,6,4,1,3,26,20364934
1402,3,3,4,3,19,7813198
3436,5,4,2,1,2,18510066
1797,5,3,3,1,29,9202708
1896,6,1,3,2,30,9313100
4826,3,3,4,3,7,24029327
1122,6,3,3,3,20,7556749
3612,2,3,3,1,23,16935805
970,6,2,1,3,1,7034443
2011,1,3,2,2,23,9730655
1955,4,2,4,2,22,10009173
3018,4,2,1,3,18,14295258
1274,4,5,4,1,10,8270403
4132,6,2,1,2,2,20864295
2753,4,2,2,1,25,13416875
2301,6,4,2,2,16,13102651
4834,1,5,4,1,4,23937400
892,1,4,2,0,7,5341270
3510,1,1,1,1,9,15886646
4596,5,5,2,2,17,22867991
1990,1,3,3,2,28,9345417
2290,5,4,1,2,8,12486696
2242,5,3,3,3,3,12912195
1823,4,3,2,0,9,10335332
3653,1,4,1,1,12,17361492
4057,4,5,3,2,11,20510035
3325,5,2,2,0,9,16841207
4584,4,1,1,2,22,21107689
2174,3,1,2,3,14,10809562
2606,3,1,1,0,22,11760841
954,3,2,1,1,30,4192934
4059,1,4,4,1,22,19040092
730,4,4,3,3,11,5393170
3529,1,4,3,0,19,16312912
4123,4,3,3,2,19,20184463
4207,4,1,2,2,0,20834025
3278,1,1,3,2,21,15098960
907,2,4,3,2,3,5730403
2050,6,5,4,3,27,12042645
1113,1,1,4,0,17,5549510
1130,2,1,1,3,7,5648361
4439,3,1,1,3,0,21838725
2580,6,4,4,2,26,13824755
3205,5,3,1,2,28,15810415
2606,6,2,1,2,14,13237189
4933,4,2,4,2,20,23289106
2634,2,3,1,1,29,11578168
1078,2,1,2,2,18,5488152
4160,4,3,3,0,20,20205279
4565,1,5,1,2,18,21053689
2084,4,2,4,2,23,10360980
1900,6,2,2,0,25,9470335
2034,3,2,1,3,0,10732610
2772,1,3,2,3,30,12521294
2872,5,3,4,2,23,14454398
4179,1,4,1,1,15,19487436
3182,4,4,2,3,5,17096396
4025,6,4,1,0,21,19525203
4979,6,5,2,0,14,24385339
4632,5,5,1,3,29,22747851
592,4,3,4,2,14,4778271
1230,3,1,4,0,16,6157238
4834,3,5,2,1,18,23544247
3163,6,5,4,3,11,17687324
2825,3,4,3,1,27,13844953
3382,4,2,3,3,15,16928105
3013,4,2,3,3,27,14198609
4287,4,3,4,2,4,21446299
932,6,2,1,0,5,6696247
3455,5,2,2,2,30,16567248
2288,5,5,4,2,4,12939469
4777,6,5,2,3,7,24588670
1424,3,1,4,0,5,7749270
1181,5,5,3,1,15,7248548
3305,6,2,4,0,24,16649198
573,3,2,3,1,9,4322132
1337,6,2,1,1,16,7601120
3355,3,4,3,3,1,17309183
722,5,2,4,1,13,4890857
2339,5,5,3,1,23,12679226
4327,5,3,4,0,2,22303074
684,2,1,2,2,23,2896155
4781,5,3,1,2,24,22758426
